"id_obra";"descricao";"periodo";"qtd_dias";"status_obra";"licitacao";"empresa";"modalidade";"valor";"fonte_recurso";"vigencia_projeto";"projeto";"id_unidade_responsavel";"unidade_responsavel"
"7072";"INSTALAÇÃO DE UM ENLACE ÓPTICO METROPOLITANO PARA INTERLIGAÇÃO DO GIGAPOP ODONTO (FACULDADE DE ODONTOLOGIA) COM O ABRIGO DA TORRE DA TVU.";"21/07/2011 - 17/01/2012";"180";"FINALIZADA";"3/2011";" 74.571.829/0001-80 - GRADUAL COM. REPRESENTAÇÕES E IMPORTAÇÕES LTDA";"CONVITE";"R$       104.745,57";;"22/07/2010 - 28/10/2016";"FUNPEC/UFRN CONV. 233/2010 - METROPOLE DIGITAL II - MCT (1002010)";"441";"CENTRO DE CIÊNCIAS DA SAÚDE"
"7273";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA OBRA/SERVIÇO DE SUBSTITUIÇÃO E MANUTENÇÃO NA CENTRAL DE GASES MEDICINAIS DO HOSPITAL UNIVERSITÁRIO ANA BEZERRA.";"10/10/2011 - 08/03/2012";"120";"FINALIZADA";"502/2011";" 09.469.705/0001-27 - R&H ENGENHARIA LTDA";"CONVITE";"R$        43.384,58";"SUS (153368961)";;;"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA"
"7286";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA OBRA/SERVIÇO DE ELABORAÇÃO DE ORÇAMENTOS ANALÍTICOS DETALHADOS PARA DIVERSOS PROJETOS DE CONSTRUÇÃO NA UFRN, NOS TERMOS DO PROJETO BÁSICO  ANEXO I DO CONVITE Nº 501/2011-SIN. ";"10/10/2011 - 03/04/2012";"150";"FINALIZADA";"501/2011";" 08.517.690/0001-62 - OLIVEIRA DANTAS TRANSPORTES E CONSTRUÇÕES";"CONVITE";"R$         8.272,45";"TESOURO - EDUCAÇÃO (112000000)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"7286";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA OBRA/SERVIÇO DE ELABORAÇÃO DE ORÇAMENTOS ANALÍTICOS DETALHADOS PARA DIVERSOS PROJETOS DE CONSTRUÇÃO NA UFRN, NOS TERMOS DO PROJETO BÁSICO  ANEXO I DO CONVITE Nº 501/2011-SIN. ";"10/10/2011 - 03/04/2012";"150";"FINALIZADA";"501/2011";" 08.517.690/0001-62 - OLIVEIRA DANTAS TRANSPORTES E CONSTRUÇÕES";"CONVITE";"R$         8.272,45";"SUS(1513689610) (151368961)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"7337";"SERVIÇOS DE MONTAGEM E INSTALAÇÃO DE LINHAS DE GASES COMPLETAS NO LABORATÓRIO DO NUPEG - UFRN.";"03/11/2011 - 01/02/2012";"90";"FINALIZADA";"4/2011";" 11.292.106/0001-22 - B M L COMERCIAL LTDA.";"CONVITE";"R$        49.985,20";;"21/11/2006 - 07/11/2013";"FUNPEC/CENPES/LAB PESQ PETROLEO/TENSOATIVOS (2382006)";"57";"DEPARTAMENTO DE ENGENHARIA QUIMICA"
"8009";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA OBRA/SERVIÇO DE REFORMA DE UMA SALA PARA INSTALAÇÃO DE UM MAMÓGRAFO NO HOSPITAL UNIVERSITÁRIO ANA BEZERRA, NOS TERMOS DO PROJETO BÁSICO  ANEXO I DO CONVITE Nº 504/2012-SIN. ";"20/06/2012 - 18/10/2012";"120";"EM RECEBIMENTO PROVISÓRIO";"504/2012";" 03.271.170/0001-07 - APV EMPREENDIMENTOS LTDA";"CONVITE";"R$        15.905,22";;;;;
"7661";"SERVIÇO DE CORREÇÃO DE INFILTRAÇÕES EM JANELAS DOS LABORATÓRIOS DE GEOLOGIA E GEOFÍSICA MARINHA E GEOPROCESSAMENTO DO CCET, NOS TERMOS DO PROJETO BÁSICO  ANEXO I.";"01/03/2012 - 11/11/2012";"165";"FINALIZADA";"502/2012";" 07.396.072/0001-49 - R2 ENGENHARIA LTDA";"CONVITE";"R$        67.942,02";;;;"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA"
"8010";"SERVIÇOS DE  REFORMA DE UMA SALA PARA INSTALAÇÃO DE UM MAMÓGRAFO NO HOSPITAL UNIVERSITÁRIO ANA BEZERRA";"20/06/2012 - 08/10/2012";"110";"CONTRATO RESCINDIDO";"5040/2012";" 03.271.170/0001-07 - APV EMPREENDIMENTOS LTDA";"CONVITE";"R$        15.905,22";;;;;
"9445";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA OBRA/SERVIÇO DE REFORMA EM ÁREA DO CENTRO DE CONVIVÊNCIA DJALMA MARINHO PARA IMPLANTAÇÃO DA COMISSÃO PERMANENTE DE APOIO AOS ESTUDANTES COM NECESSIDADES ESPECIAIS. ";"11/10/2013 - 10/03/2014";"120";"FINALIZADA";"502/2013";" 08.036.158/0001-23 - AGM - CONSTRUÇÕES E CONSULTORIA LTDA";"CONVITE";"R$        31.376,54";"TESOURO - EDUCAÇÃO (112000000)";;;;
"10422";"EXECUÇÃO DAS INSTALAÇÕES ELÉTRICAS E ATERRAMENTO PARA AS TORRES AUTOPORTANTES E CONTAINERES DA REDE METRÓPOLE DIGITAL, LOCALIZADOS NOS MUNICÍPIOS DE CEARÁ-MIRIM, VERA CRUZ, NATAL E TIBAU DO SUL.";"03/07/2014 - 31/10/2014";"120";"FINALIZADA";"6/2013";" 02.482.629/0001-40 - CCW - ENGENHARIA LTDA - EPP / CCW ENGENHARIA";"CONVITE";"R$        55.859,14";;"22/07/2010 - 28/10/2016";"FUNPEC/UFRN CONV. 233/2010 - METROPOLE DIGITAL II - MCT (1002010)";;
"9377";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA OBRA/SERVIÇO DE COMPLEMENTAÇÃO DA REFORMA DAS INSTALAÇÕES FÍSICAS DO MUSEU DO SERIDÓ CENTRO DE ENSINO SUPERIOR DO SERIDÓ, NOS TERMOS DO PROJETO BÁSICO  ANEXO I DO CONVITE Nº 501/2013-SIN. ";"25/09/2013 - 23/01/2014";"120";"FINALIZADA";"501/2013";" 01.737.254/0001-50 - SERPE-SERVICOS PROJETOS EXECUCOES LTDA";"CONVITE";"R$        24.591,09";;;;;
"10791";"O PRESENTE CONTRATO TEM  COMO OBJETO OS SERVIÇOS DE SUBSTITUIÇÃO DE UM POSTE DANIFICADO NA REDE ELÉTRICA DO ANEL VIÁRIO DO CAMPUS UNIVERSITÁRIO.  ";"02/03/2015 - 30/06/2015";"120";"FINALIZADA";"503/2014";" 12.761.060/0001-06 - GOUVEIA SERVIÇOS ELÉTRICOS LTDA";"CONVITE";"R$        12.046,46";"TESOURO - EDUCAÇÃO (112000000)";;;;
"10342";"O PRESENTE CONTRATO TEM COMO OBJETO A EXECUÇÃO PELA CONTRATADA DOS SERVIÇOS  AMPLIAÇÃO DA REDE DE GÁS GLP PARA O PRÉDIO DO DEPARTAMENTO DE NUTRIÇÃO E SAÚDE COLETIVA. ";"10/10/2014 - 09/03/2015";"150";"FINALIZADA";"501/2014";" 14.553.857/0001-43 - SBM ENGENHARIA LTDA - ME";"CONVITE";"R$        26.492,46";;;;;
"10794";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DO ABRIGO PARA GERADORES NO PÁTIO DOS TRANSMISSORES DA TV UNIVERSITÁRIA LOCALIZADOS NO MORRO DO TIROL/NATAL-RN (PARQUE DAS DUNAS) EM NATAL/RN";"03/12/2014 - 01/04/2015";"119";"FINALIZADA";"1/2014";" 07.261.827/0001-06 - FERNANDES E OLIVEIRA ENGENHARIA LTDA";"CONVITE";"R$        94.549,79";;"22/07/2010 - 28/10/2016";"FUNPEC/UFRN CONV. 233/2010 - METROPOLE DIGITAL II - MCT (1002010)";;
"2743";"Retirada e Substituição de 02 (dois) postes no Anel viário do Campus Universitário Central (em frente ao Centro de Biociências e ao NUT)";"08/05/2006 - 06/06/2006";"30";"FINALIZADA";"522/2006";" 12.761.060/0001-06 - GOUVEIA SERVIÇOS ELÉTRICOS LTDA";"DISPENSA DE LICITAÇÃO";"R$         4.200,00";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2746";"Reforma na Sala do Pregão Eletrônico";"08/05/2006 - 06/07/2006";"60";"FINALIZADA";"524/2006";" 05.761.778/0001-37 - TERCEIRIZE SERVIÇOS LTDA";"DISPENSA DE LICITAÇÃO";"R$         7.856,59";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2750";"SERVIÇOS DE RECUPERAÇÃO DA COBERTURA DO LABORATÓRIO DE FÍSICA II - CCET";"09/05/2006 - 07/06/2006";"30";"FINALIZADA";"527/2006";" 70.144.357/0001-29 - CONSTRUTORA RAMALHO MOREIRA LTDA";"DISPENSA DE LICITAÇÃO";"R$        14.871,70";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2753";"PINTURA EXTERNA DO LABORATÓRIO DE MICROBIOLOGIA E ALIMENTOS DE ENGENHARA QUÍMICA - CT/UFRN";"19/07/2006 - 17/08/2006";"30";"FINALIZADA";"542/2006";" 04.832.279/0001-20 - B TELECON COMERCIO E SERVIÇOS LTDA ME";"DISPENSA DE LICITAÇÃO";"R$         6.849,91";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2756";"SERVIÇOS DIVERSOS DE INSTALAÇÕES DE ESQUADRIAS, DECIDA DE ÁGUAS PLUVIAIS, REVESTIMENTO E PINTURA DO DOL";"20/06/2006 - 19/07/2006";"30";"FINALIZADA";"5421/2006";" 05.952.175/0001-12 - PROJETUS E ENGENHARIA LTDA";"DISPENSA DE LICITAÇÃO";"R$         4.335,93";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"440";"CENTRO DE BIOCIÊNCIAS"
"2759";"SERVIÇO DE ORÇAMENTO ANALÍTICO PARA DIVERSOS SETORES DA UFRN";"20/07/2006 - 18/08/2006";"30";"FINALIZADA";"544/2006";" 40.786.519/0001-61 - PS CONSTRUÇÕES E SERVIÇOS DE ENGENHARIA LTDA";"DISPENSA DE LICITAÇÃO";"R$        13.312,20";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2791";"FORNECIMENTO E INSTALAÇÃO DE ESQUADRIA DO CCSA/UFRN";"06/09/2006 - 05/10/2006";"30";"FINALIZADA";"559/2006";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"DISPENSA DE LICITAÇÃO";"R$         4.082,85";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS"
"2765";"REFORMA DO ALMOXARIFADO DO CENTRO DE CIÊNCIAS SOCIAIS APLICADAS - CCSA";"20/07/2006 - 18/08/2006";"30";"FINALIZADA";"548/2006";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"DISPENSA DE LICITAÇÃO";"R$         9.722,27";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS"
"2769";"Serviços de Recuperação e Adequação em diversos setores do Hospital Onofre Lopes - HUOL/UFRN.";"14/11/2006 - 13/12/2007";"30";"FINALIZADA";"552/2006";" 04.325.158/0001-92 - MILLENIUN DESIGN LTDA-ME";"DISPENSA DE LICITAÇÃO";"R$        13.130,42";"HOSPITAL UNIVERSITARIO ONOFRE LOPES (250153103)";;;"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES"
"2852";"SERVIÇOS DE REFORMA DA RESIDÊNCIA UNIVERSITÁRIA / CERES CAICÓ";"01/12/2006 - 30/12/2006";"30";"FINALIZADA";"587/2006";" 03.379.169/0001-92 - RCA SERVIÇOS LTDA";"DISPENSA DE LICITAÇÃO";"R$         5.875,50";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2849";"RECUPERAÇÃO DE ENLACE ÓPTICO NA AV. RODRIGUES ALVES E RECUPERAÇÃO DO ENLACE ÓPTICO NETRE UFRN E A CABO TV";"15/01/2007 - 19/01/2007";"5";"FINALIZADA";"585/2006";" 01.009.821/0001-51 - PROTELE ENGENHARIA LTDA";"DISPENSA DE LICITAÇÃO";"R$         8.320,70";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2796";"SERVIÇO DE COMPLEMENTAÇÃO DAS INSTALAÇÕES DO ALMOXARIFADO DO NÚCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS - NUPLAM/UFRN";"08/09/2006 - 07/10/2006";"30";"FINALIZADA";"562/2006";" 04.832.279/0001-20 - B TELECON COMERCIO E SERVIÇOS LTDA ME";"DISPENSA DE LICITAÇÃO";"R$        12.736,35";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2846";"EXECUÇÃO DE BANHEIROS E DIVISÓRIAS NA REITORIA/UFRN";"01/12/2006 - 30/12/2006";"30";"FINALIZADA";"582/2006";" 40.793.705/0001-28 - ECN-EMPRESA DE CONSTRUÇÃO NATAL LTDA";"DISPENSA DE LICITAÇÃO";"R$        13.892,13";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2144";"SERVIÇOS DE CONSTRUÇÃO DE SALA LIMPA EM COMPLEMENTAÇÃO A OBRA DE CONSTRUÇÃO DO SETOR DE ANTIBIÓTICOS -PRODUÇÃO DE AMPICILINA -BLOCO 6-NUPLAM";"05/03/2007 - 04/07/2007";"120";"FINALIZADA";"293951/2006";" 08.490.122/0001-15 - SUELL ENGENHARIA LTDA";"DISPENSA DE LICITAÇÃO";"R$       978.650,00";"RECEITA DO NUPLAM (250154002)";;;"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS"
"1866";"SERVIÇOS DE EXECUÇÃO DA REDE DE ESGOTAMENTO SANITÁRIO DO TRECHO COMPREENDIDO ENTRE O BLOCO I E O TANQUE DE EQUALIZAÇÃO - NUPLAM";"14/12/2006 - 14/02/2007";"60";"FINALIZADA";"597/2006";" 05.952.175/0001-12 - PROJETUS E ENGENHARIA LTDA";"DISPENSA DE LICITAÇÃO";"R$        14.293,27";"APLICACOES FINANCEIRAS (280154215)";;;;
"1863";"RECUPERAÇÃO ESTRUTURAL DO RESERVATÓRIO DO DEPARTAMENTO DE ARTES";"08/12/2006 - 08/01/2007";"30";"FINALIZADA";"602/2006";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"DISPENSA DE LICITAÇÃO";"R$        12.786,16";"TESOURO - EDUCAÇÃO (112000000)";;;"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES"
"2843";"SERVIÇOS DE FORNECIMENTO E INSTALAÇÃO DE RAMAL DE INTERLIGAÇÃO EM AT E QUADRO GERAL DE COMUTAÇÃO EM BT";"23/11/2006 - 22/12/2006";"30";"FINALIZADA";"581/2006";" 02.482.629/0001-40 - CCW - ENGENHARIA LTDA - EPP / CCW ENGENHARIA";"DISPENSA DE LICITAÇÃO";"R$        13.249,00";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2840";"SERVIÇOS DE ADAPTAÇÃO DA SALA DE ADMINSTRAÇÃO DO ALMOXARIFADO DO CCSA";"16/11/2006 - 15/12/2006";"30";"FINALIZADA";"579/2006";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"DISPENSA DE LICITAÇÃO";"R$         5.204,26";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS"
"2837";"SERVIÇOS DE REFORMA EM INSTALAÇÕES DO PRÉDIO DA SUPERINTENDÊNCIA DE COMUNICAÇÃO/UFRN";"17/10/2006 - 15/11/2006";"30";"FINALIZADA";"571/2006";" 01.272.213/0001-35 - LINEAR ENGENHARIA, PROJETOS E EMPREENDIMENTOS LTDA";"DISPENSA DE LICITAÇÃO";"R$        14.880,00";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"1833";"COMPLEMENTAÇÃO DA CONSTRUÇÃO DO SETOR DE ANTIBIÓTICOS - PRODUÇÃO DE AMPICILINA  - BLOCO 6- NUPLAM/UFRN";"13/02/2007 - 14/05/2007";"90";"FINALIZADA";"29395/2006";" 09.376.468/0001-50 - CST CONSTRUCOES E SERVICOS TECNICOS LTDA";"DISPENSA DE LICITAÇÃO";"R$       540.202,62";"APLICACOES FINANCEIRAS (280154215)";"20/04/2005 - 20/11/2005";"19O ENECIC/2005 (852005)";;
"2834";"SERVIÇOS DE COMPLEMENTAÇÃO DA PRAÇA DE COMUNICAÇÃO SOCIAL - CCHLA";"18/10/2006 - 15/11/2006";"30";"FINALIZADA";"570/2006";" 05.761.778/0001-37 - TERCEIRIZE SERVIÇOS LTDA";"DISPENSA DE LICITAÇÃO";"R$        13.294,48";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES"
"2831";"SERVIÇOS DE RECUPERAÇÃO DE ESCULTURA DE AÇO LOCALIZADA NA TVU, CAMPUS UNIVERSITÁRIO CENTRAL";"05/10/2006 - 03/11/2006";"30";"FINALIZADA";"568/2006";" 24.186.553/0001-49 - NORTEC NORTE ENGENHARIA CIVIL LTDA";"DISPENSA DE LICITAÇÃO";"R$         4.739,44";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2828";"SERVIÇO DE REFORMA DE UMA SALA NO NÚCLEO DE TECNOLOGIA PARA INSTALAÇÃO DA REDE NORDESTE DE BIO-TECNOLOGIA - RENORBIO";"03/10/2006 - 16/11/2006";"45";"FINALIZADA";"566/2006";" 04.325.158/0001-92 - MILLENIUN DESIGN LTDA-ME";"DISPENSA DE LICITAÇÃO";"R$        12.340,64";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"445";"CENTRO DE TECNOLOGIA"
"2824";"ELABORAÇÃO DE ORÇAMENTO PARA DIVERSOS SETORES DA UFRN";"15/12/2006 - 13/01/2007";"30";"FINALIZADA";"608/2006";" 01.272.213/0001-35 - LINEAR ENGENHARIA, PROJETOS E EMPREENDIMENTOS LTDA";"DISPENSA DE LICITAÇÃO";"R$        10.414,92";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2821";"SERVIÇOS DE ADAPTAÇÃO NA SALA DE RECEPÇÃO DA SUPERINTENDÊNCIA DE COMUNICAÇÃO/TVU";"15/12/2006 - 13/01/2007";"30";"FINALIZADA";"603/2006";" 01.272.213/0001-35 - LINEAR ENGENHARIA, PROJETOS E EMPREENDIMENTOS LTDA";"DISPENSA DE LICITAÇÃO";"R$         7.036,63";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2818";"ELABORAÇÃO DE PROJETO ESTRUTURAL EM CONCRETO ARMADO - DEPARTAMENTO DE ODONTOLOGIA-CCS/UFRN";"08/12/2006 - 06/01/2007";"30";"FINALIZADA";"601/2006";" 24.186.553/0001-49 - NORTEC NORTE ENGENHARIA CIVIL LTDA";"DISPENSA DE LICITAÇÃO";"R$        14.556,00";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"441";"CENTRO DE CIÊNCIAS DA SAÚDE"
"2815";"PINTURA DAS CIRCULAÇÕES E DA FACHADA DO NUPLAM";"14/12/2006 - 12/01/2007";"30";"FINALIZADA";"600/2006";" 05.952.175/0001-12 - PROJETUS E ENGENHARIA LTDA";"DISPENSA DE LICITAÇÃO";"R$        14.326,39";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2812";"Elaboração de Orçamentos Analíticos de Diversos Setores da UFRN";"14/12/2006 - 12/01/2007";"30";"FINALIZADA";"598/2006";" 01.694.415/0001-75 - HASTE-HABITAÇÃO E SERVIÇOS TÉCNICOS LTDA";"DISPENSA DE LICITAÇÃO";"R$        14.967,68";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2809";"Instalações Elétricas para Máquina no Núcleo de Pesquisa em Alimentos e Medicamentos-NUPLAM";"14/12/2006 - 12/01/2007";"30";"FINALIZADA";"594/2006";" 09.389.289/0001-57 - AC ENGENHARIA LTDA - EPP";"DISPENSA DE LICITAÇÃO";"R$        11.071,50";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2806";"SERVIÇO DE ELABORAÇÃO DE PROJETO ESTRUTURAL EM CONCRETO ARMADO PARA UNIDADE DE ENSINO À DISTÂNCIA/MACAU";"05/12/2006 - 03/01/2007";"30";"FINALIZADA";"593/2006";" 24.186.553/0001-49 - NORTEC NORTE ENGENHARIA CIVIL LTDA";"DISPENSA DE LICITAÇÃO";"R$         1.989,57";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2803";"SERVIÇO DE ELABORAÇÃO DE PROJETO ARQUITETÔNICO PARA O PRÉDIO DO NÚCLEO DE EDUCAÇÃO INFANTIL - NEI - UNIDADE II";"14/09/2006 - 13/10/2006";"30";"FINALIZADA";"565/2006";" 70.052.634/0001-73 - LR ENGENHARIA E CONSULTORIA LTDA";"DISPENSA DE LICITAÇÃO";"R$        13.500,00";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2774";"Serviços de Instalações Ópticas da Educação Física e Residência de Pós-Graduação.";"11/08/2006 - 09/09/2006";"30";"FINALIZADA";"553/2006";" 12.991.865/0001-46 - CB TECNOLOGIA";"DISPENSA DE LICITAÇÃO";"R$        13.390,00";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA"
"2777";"Serviços de Instalações Elétricas e Complemento do muro da sala de depósito da Cenografia da TVU";"14/08/2006 - 12/09/2006";"30";"FINALIZADA";"554/2006";" 05.761.778/0001-37 - TERCEIRIZE SERVIÇOS LTDA";"DISPENSA DE LICITAÇÃO";"R$         4.882,88";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"2843";"TVU/SUPERINT."
"2780";"COMPLEMENTAÇÃO DA CENTRAL DE MATERIAIS/AMBIENTAÇÃO E PINTURA DA UNIDADE DE TERAPIA INTENSIVA-HUOL";"11/09/2006 - 25/10/2006";"45";"FINALIZADA";"557/2006";" 05.952.175/0001-12 - PROJETUS E ENGENHARIA LTDA";"DISPENSA DE LICITAÇÃO";"R$        76.396,71";"HOSPITAL UNIVERSITARIO ONOFRE LOPES (250153103)";;;"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES"
"2716";"Serviços de elaboração de projeto executivo de sistema de ar-condicionado para laboratório de nuplam";"10/03/2006 - 09/04/2006";"30";"FINALIZADA";"511/2006";" 69.968.139/0001-20 - AEROTEC INDUSTRISL LTDA";"DISPENSA DE LICITAÇÃO";"R$         4.000,00";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2719";"retirada de vazamento de esgoto no campus universitário central";"10/03/2006 - 09/04/2006";"30";"FINALIZADA";"512/2006";" 04.247.192/0001-96 - CONSTRUTORA RETA LTDA.";"DISPENSA DE LICITAÇÃO";"R$         1.955,70";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2799";"PINTURA NAS RESIDÊNCIAS UNIVERSITÁRIAS CAMPUS I E II - SERVIÇOS NA IGREJA DO CAMPUS UNIVERSITÁRIO CENTRAL";"20/09/2006 - 19/10/2006";"30";"FINALIZADA";"563/2006";" 09.389.289/0001-57 - AC ENGENHARIA LTDA - EPP";"DISPENSA DE LICITAÇÃO";"R$        14.892,24";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"2722";"serviços de complementação daobra de reforma na creche da saúde";"29/03/2006 - 27/05/2006";"60";"FINALIZADA";"513/2006";" 40.793.705/0001-28 - ECN-EMPRESA DE CONSTRUÇÃO NATAL LTDA";"DISPENSA DE LICITAÇÃO";"R$        14.985,63";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;;
"2713";"fornecimento e instalação da plataforma da sala de preparação do bloco 01 para modernização e adequação do setor de líquidos do NUPLAM";"17/02/2006 - 18/04/2006";"60";"FINALIZADA";"509/2006";" 02.622.895/0001-21 - JAILTON BARBOSA DA SILVA";"DISPENSA DE LICITAÇÃO";"R$        12.454,80";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
"3035";"Serviços diversos na Sala de Pequenas Cirurgias do HUOL.";"06/07/2006 - 04/08/2006";"30";"FINALIZADA";"534/2006";" 40.793.705/0001-28 - ECN-EMPRESA DE CONSTRUÇÃO NATAL LTDA";"DISPENSA DE LICITAÇÃO";"R$        14.589,51";"HOSPITAL UNIVERSITARIO ONOFRE LOPES (250153103)";;;"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES"
"2725";"serviços de recuperação do laboratório do bloco I - produção de líquidos - do NUPLAM/UFRN";"07/04/2006 - 06/05/2006";"30";"FINALIZADA";"514/2006";" 35.276.005/0001-26 - ENE-EMPRESA DE ENGENHARIA E CONSTRUCOES LTDA";"DISPENSA DE LICITAÇÃO";"R$        14.555,33";"UNIV.FEDERAL DO RIO GRANDE DO NORTE (250154214)";;;"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"
